"Notes"	"State"	"State Code"	"Multiple Cause of death"	"Multiple Cause of death Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Texas"	"48"	"Heroin"	"T40.1"	"2006"	"2006"	212	23359580	0.9
	"Texas"	"48"	"Heroin"	"T40.1"	"2007"	"2007"	214	23831983	0.9
	"Texas"	"48"	"Heroin"	"T40.1"	"2008"	"2008"	250	24309039	1.0
	"Texas"	"48"	"Heroin"	"T40.1"	"2009"	"2009"	305	24801761	1.2
	"Texas"	"48"	"Heroin"	"T40.1"	"2010"	"2010"	260	25145561	1.0
	"Texas"	"48"	"Heroin"	"T40.1"	"2011"	"2011"	368	25674681	1.4
	"Texas"	"48"	"Heroin"	"T40.1"	"2012"	"2012"	367	26059203	1.4
	"Texas"	"48"	"Heroin"	"T40.1"	"2013"	"2013"	369	26448193	1.4
	"Texas"	"48"	"Heroin"	"T40.1"	"2014"	"2014"	425	26956958	1.6
	"Texas"	"48"	"Heroin"	"T40.1"	"2015"	"2015"	523	27469114	1.9
	"Texas"	"48"	"Heroin"	"T40.1"	"2016"	"2016"	530	27862596	1.9
	"Texas"	"48"	"Heroin"	"T40.1"	"2017"	"2017"	569	28304596	2.0
	"Texas"	"48"	"Other opioids"	"T40.2"	"1999"	"1999"	118	20558220	0.6
	"Texas"	"48"	"Other opioids"	"T40.2"	"2000"	"2000"	151	20851820	0.7
	"Texas"	"48"	"Other opioids"	"T40.2"	"2001"	"2001"	214	21319622	1.0
	"Texas"	"48"	"Other opioids"	"T40.2"	"2002"	"2002"	307	21690325	1.4
	"Texas"	"48"	"Other opioids"	"T40.2"	"2003"	"2003"	360	22030931	1.6
	"Texas"	"48"	"Other opioids"	"T40.2"	"2004"	"2004"	359	22394023	1.6
	"Texas"	"48"	"Other opioids"	"T40.2"	"2005"	"2005"	401	22778123	1.8
	"Texas"	"48"	"Other opioids"	"T40.2"	"2006"	"2006"	564	23359580	2.4
	"Texas"	"48"	"Other opioids"	"T40.2"	"2007"	"2007"	515	23831983	2.2
	"Texas"	"48"	"Other opioids"	"T40.2"	"2008"	"2008"	440	24309039	1.8
	"Texas"	"48"	"Other opioids"	"T40.2"	"2009"	"2009"	534	24801761	2.2
	"Texas"	"48"	"Other opioids"	"T40.2"	"2010"	"2010"	540	25145561	2.1
	"Texas"	"48"	"Other opioids"	"T40.2"	"2011"	"2011"	521	25674681	2.0
	"Texas"	"48"	"Other opioids"	"T40.2"	"2012"	"2012"	480	26059203	1.8
	"Texas"	"48"	"Other opioids"	"T40.2"	"2013"	"2013"	452	26448193	1.7
	"Texas"	"48"	"Other opioids"	"T40.2"	"2014"	"2014"	471	26956958	1.7
	"Texas"	"48"	"Other opioids"	"T40.2"	"2015"	"2015"	473	27469114	1.7
	"Texas"	"48"	"Other opioids"	"T40.2"	"2016"	"2016"	501	27862596	1.8
	"Texas"	"48"	"Other opioids"	"T40.2"	"2017"	"2017"	535	28304596	1.9
	"Texas"	"48"	"Methadone"	"T40.3"	"1999"	"1999"	24	20558220	0.1
	"Texas"	"48"	"Methadone"	"T40.3"	"2000"	"2000"	50	20851820	0.2
	"Texas"	"48"	"Methadone"	"T40.3"	"2001"	"2001"	89	21319622	0.4
	"Texas"	"48"	"Methadone"	"T40.3"	"2002"	"2002"	136	21690325	0.6
	"Texas"	"48"	"Methadone"	"T40.3"	"2003"	"2003"	155	22030931	0.7
	"Texas"	"48"	"Methadone"	"T40.3"	"2004"	"2004"	160	22394023	0.7
	"Texas"	"48"	"Methadone"	"T40.3"	"2005"	"2005"	199	22778123	0.9
	"Texas"	"48"	"Methadone"	"T40.3"	"2006"	"2006"	223	23359580	1.0
	"Texas"	"48"	"Methadone"	"T40.3"	"2007"	"2007"	195	23831983	0.8
	"Texas"	"48"	"Methadone"	"T40.3"	"2008"	"2008"	173	24309039	0.7
	"Texas"	"48"	"Methadone"	"T40.3"	"2009"	"2009"	177	24801761	0.7
	"Texas"	"48"	"Methadone"	"T40.3"	"2010"	"2010"	180	25145561	0.7
	"Texas"	"48"	"Methadone"	"T40.3"	"2011"	"2011"	179	25674681	0.7
	"Texas"	"48"	"Methadone"	"T40.3"	"2012"	"2012"	142	26059203	0.5
	"Texas"	"48"	"Methadone"	"T40.3"	"2013"	"2013"	128	26448193	0.5
	"Texas"	"48"	"Methadone"	"T40.3"	"2014"	"2014"	116	26956958	0.4
	"Texas"	"48"	"Methadone"	"T40.3"	"2015"	"2015"	144	27469114	0.5
	"Texas"	"48"	"Methadone"	"T40.3"	"2016"	"2016"	139	27862596	0.5
	"Texas"	"48"	"Methadone"	"T40.3"	"2017"	"2017"	129	28304596	0.5
	"Texas"	"48"	"Other synthetic narcotics"	"T40.4"	"1999"	"1999"	49	20558220	0.2
	"Texas"	"48"	"Other synthetic narcotics"	"T40.4"	"2000"	"2000"	46	20851820	0.2
	"Texas"	"48"	"Other synthetic narcotics"	"T40.4"	"2001"	"2001"	77	21319622	0.4
	"Texas"	"48"	"Other synthetic narcotics"	"T40.4"	"2002"	"2002"	117	21690325	0.5
	"Texas"	"48"	"Other synthetic narcotics"	"T40.4"	"2003"	"2003"	76	22030931	0.3
	"Texas"	"48"	"Other synthetic narcotics"	"T40.4"	"2004"	"2004"	94	22394023	0.4
	"Texas"	"48"	"Other synthetic narcotics"	"T40.4"	"2005"	"2005"	86	22778123	0.4
	"Texas"	"48"	"Other synthetic narcotics"	"T40.4"	"2006"	"2006"	111	23359580	0.5
	"Texas"	"48"	"Other synthetic narcotics"	"T40.4"	"2007"	"2007"	118	23831983	0.5
	"Texas"	"48"	"Other synthetic narcotics"	"T40.4"	"2008"	"2008"	86	24309039	0.4
	"Texas"	"48"	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	166	24801761	0.7
	"Texas"	"48"	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	156	25145561	0.6
	"Texas"	"48"	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	114	25674681	0.4
	"Texas"	"48"	"Other synthetic narcotics"	"T40.4"	"2012"	"2012"	121	26059203	0.5
	"Texas"	"48"	"Other synthetic narcotics"	"T40.4"	"2013"	"2013"	112	26448193	0.4
	"Texas"	"48"	"Other synthetic narcotics"	"T40.4"	"2014"	"2014"	157	26956958	0.6
	"Texas"	"48"	"Other synthetic narcotics"	"T40.4"	"2015"	"2015"	186	27469114	0.7
	"Texas"	"48"	"Other synthetic narcotics"	"T40.4"	"2016"	"2016"	250	27862596	0.9
	"Texas"	"48"	"Other synthetic narcotics"	"T40.4"	"2017"	"2017"	348	28304596	1.2
	"Utah"	"49"	"Heroin"	"T40.1"	"1999"	"1999"	55	2203482	2.5
	"Utah"	"49"	"Heroin"	"T40.1"	"2000"	"2000"	46	2233169	2.1
	"Utah"	"49"	"Heroin"	"T40.1"	"2001"	"2001"	39	2283715	1.7
	"Utah"	"49"	"Heroin"	"T40.1"	"2002"	"2002"	26	2324815	1.1
	"Utah"	"49"	"Heroin"	"T40.1"	"2003"	"2003"	31	2360137	1.3
	"Utah"	"49"	"Heroin"	"T40.1"	"2004"	"2004"	22	2401580	0.9
	"Utah"	"49"	"Heroin"	"T40.1"	"2005"	"2005"	44	2457719	1.8
	"Utah"	"49"	"Heroin"	"T40.1"	"2006"	"2006"	46	2525507	1.8
	"Utah"	"49"	"Heroin"	"T40.1"	"2007"	"2007"	51	2597746	2.0
	"Utah"	"49"	"Heroin"	"T40.1"	"2008"	"2008"	68	2663029	2.6
	"Utah"	"49"	"Heroin"	"T40.1"	"2009"	"2009"	54	2723421	2.0
	"Utah"	"49"	"Heroin"	"T40.1"	"2010"	"2010"	55	2763885	2.0
	"Utah"	"49"	"Heroin"	"T40.1"	"2011"	"2011"	73	2817222	2.6
	"Utah"	"49"	"Heroin"	"T40.1"	"2012"	"2012"	84	2855287	2.9
	"Utah"	"49"	"Heroin"	"T40.1"	"2013"	"2013"	122	2900872	4.2
	"Utah"	"49"	"Heroin"	"T40.1"	"2014"	"2014"	110	2942902	3.7
	"Utah"	"49"	"Heroin"	"T40.1"	"2015"	"2015"	127	2995919	4.2
	"Utah"	"49"	"Heroin"	"T40.1"	"2016"	"2016"	166	3051217	5.4
	"Utah"	"49"	"Heroin"	"T40.1"	"2017"	"2017"	147	3101833	4.7
	"Utah"	"49"	"Other opioids"	"T40.2"	"1999"	"1999"	95	2203482	4.3
	"Utah"	"49"	"Other opioids"	"T40.2"	"2000"	"2000"	107	2233169	4.8
	"Utah"	"49"	"Other opioids"	"T40.2"	"2001"	"2001"	98	2283715	4.3
	"Utah"	"49"	"Other opioids"	"T40.2"	"2002"	"2002"	122	2324815	5.2
	"Utah"	"49"	"Other opioids"	"T40.2"	"2003"	"2003"	157	2360137	6.7
	"Utah"	"49"	"Other opioids"	"T40.2"	"2004"	"2004"	148	2401580	6.2
	"Utah"	"49"	"Other opioids"	"T40.2"	"2005"	"2005"	181	2457719	7.4
	"Utah"	"49"	"Other opioids"	"T40.2"	"2006"	"2006"	192	2525507	7.6
	"Utah"	"49"	"Other opioids"	"T40.2"	"2007"	"2007"	238	2597746	9.2
	"Utah"	"49"	"Other opioids"	"T40.2"	"2008"	"2008"	227	2663029	8.5
	"Utah"	"49"	"Other opioids"	"T40.2"	"2009"	"2009"	254	2723421	9.3
	"Utah"	"49"	"Other opioids"	"T40.2"	"2010"	"2010"	222	2763885	8.0
	"Utah"	"49"	"Other opioids"	"T40.2"	"2011"	"2011"	280	2817222	9.9
	"Utah"	"49"	"Other opioids"	"T40.2"	"2012"	"2012"	328	2855287	11.5
	"Utah"	"49"	"Other opioids"	"T40.2"	"2013"	"2013"	358	2900872	12.3
	"Utah"	"49"	"Other opioids"	"T40.2"	"2014"	"2014"	367	2942902	12.5
	"Utah"	"49"	"Other opioids"	"T40.2"	"2015"	"2015"	357	2995919	11.9
	"Utah"	"49"	"Other opioids"	"T40.2"	"2016"	"2016"	322	3051217	10.6
	"Utah"	"49"	"Other opioids"	"T40.2"	"2017"	"2017"	290	3101833	9.3
	"Utah"	"49"	"Methadone"	"T40.3"	"1999"	"1999"	20	2203482	0.9
	"Utah"	"49"	"Methadone"	"T40.3"	"2000"	"2000"	27	2233169	1.2
	"Utah"	"49"	"Methadone"	"T40.3"	"2001"	"2001"	39	2283715	1.7
	"Utah"	"49"	"Methadone"	"T40.3"	"2002"	"2002"	61	2324815	2.6
	"Utah"	"49"	"Methadone"	"T40.3"	"2003"	"2003"	80	2360137	3.4
	"Utah"	"49"	"Methadone"	"T40.3"	"2004"	"2004"	101	2401580	4.2
	"Utah"	"49"	"Methadone"	"T40.3"	"2005"	"2005"	112	2457719	4.6
	"Utah"	"49"	"Methadone"	"T40.3"	"2006"	"2006"	109	2525507	4.3
	"Utah"	"49"	"Methadone"	"T40.3"	"2007"	"2007"	87	2597746	3.3
	"Utah"	"49"	"Methadone"	"T40.3"	"2008"	"2008"	99	2663029	3.7
	"Utah"	"49"	"Methadone"	"T40.3"	"2009"	"2009"	66	2723421	2.4
	"Utah"	"49"	"Methadone"	"T40.3"	"2010"	"2010"	62	2763885	2.2
	"Utah"	"49"	"Methadone"	"T40.3"	"2011"	"2011"	75	2817222	2.7
	"Utah"	"49"	"Methadone"	"T40.3"	"2012"	"2012"	53	2855287	1.9
	"Utah"	"49"	"Methadone"	"T40.3"	"2013"	"2013"	59	2900872	2.0
	"Utah"	"49"	"Methadone"	"T40.3"	"2014"	"2014"	47	2942902	1.6
	"Utah"	"49"	"Methadone"	"T40.3"	"2015"	"2015"	45	2995919	1.5
	"Utah"	"49"	"Methadone"	"T40.3"	"2016"	"2016"	40	3051217	1.3
	"Utah"	"49"	"Methadone"	"T40.3"	"2017"	"2017"	46	3101833	1.5
	"Utah"	"49"	"Other synthetic narcotics"	"T40.4"	"1999"	"1999"	Suppressed	2203482	Suppressed
	"Utah"	"49"	"Other synthetic narcotics"	"T40.4"	"2000"	"2000"	11	2233169	Unreliable
	"Utah"	"49"	"Other synthetic narcotics"	"T40.4"	"2001"	"2001"	Suppressed	2283715	Suppressed
	"Utah"	"49"	"Other synthetic narcotics"	"T40.4"	"2002"	"2002"	13	2324815	Unreliable
	"Utah"	"49"	"Other synthetic narcotics"	"T40.4"	"2003"	"2003"	23	2360137	1.0
	"Utah"	"49"	"Other synthetic narcotics"	"T40.4"	"2004"	"2004"	13	2401580	Unreliable
	"Utah"	"49"	"Other synthetic narcotics"	"T40.4"	"2005"	"2005"	38	2457719	1.5
	"Utah"	"49"	"Other synthetic narcotics"	"T40.4"	"2006"	"2006"	38	2525507	1.5
	"Utah"	"49"	"Other synthetic narcotics"	"T40.4"	"2007"	"2007"	33	2597746	1.3
	"Utah"	"49"	"Other synthetic narcotics"	"T40.4"	"2008"	"2008"	26	2663029	1.0
	"Utah"	"49"	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	59	2723421	2.2
	"Utah"	"49"	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	50	2763885	1.8
	"Utah"	"49"	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	56	2817222	2.0
	"Utah"	"49"	"Other synthetic narcotics"	"T40.4"	"2012"	"2012"	59	2855287	2.1
	"Utah"	"49"	"Other synthetic narcotics"	"T40.4"	"2013"	"2013"	58	2900872	2.0
	"Utah"	"49"	"Other synthetic narcotics"	"T40.4"	"2014"	"2014"	68	2942902	2.3
	"Utah"	"49"	"Other synthetic narcotics"	"T40.4"	"2015"	"2015"	62	2995919	2.1
	"Utah"	"49"	"Other synthetic narcotics"	"T40.4"	"2016"	"2016"	72	3051217	2.4
	"Utah"	"49"	"Other synthetic narcotics"	"T40.4"	"2017"	"2017"	92	3101833	3.0
	"Vermont"	"50"	"Heroin"	"T40.1"	"1999"	"1999"	Suppressed	604683	Suppressed
	"Vermont"	"50"	"Heroin"	"T40.1"	"2000"	"2000"	Suppressed	608827	Suppressed
	"Vermont"	"50"	"Heroin"	"T40.1"	"2001"	"2001"	Suppressed	612223	Suppressed
	"Vermont"	"50"	"Heroin"	"T40.1"	"2002"	"2002"	Suppressed	615442	Suppressed
	"Vermont"	"50"	"Heroin"	"T40.1"	"2003"	"2003"	Suppressed	617858	Suppressed
	"Vermont"	"50"	"Heroin"	"T40.1"	"2004"	"2004"	Suppressed	619920	Suppressed
	"Vermont"	"50"	"Heroin"	"T40.1"	"2005"	"2005"	Suppressed	621215	Suppressed
	"Vermont"	"50"	"Heroin"	"T40.1"	"2006"	"2006"	Suppressed	622892	Suppressed
	"Vermont"	"50"	"Heroin"	"T40.1"	"2007"	"2007"	Suppressed	623481	Suppressed
	"Vermont"	"50"	"Heroin"	"T40.1"	"2008"	"2008"	Suppressed	624151	Suppressed
	"Vermont"	"50"	"Heroin"	"T40.1"	"2009"	"2009"	Suppressed	624817	Suppressed
	"Vermont"	"50"	"Heroin"	"T40.1"	"2010"	"2010"	Suppressed	625741	Suppressed
	"Vermont"	"50"	"Heroin"	"T40.1"	"2011"	"2011"	Suppressed	626431	Suppressed
	"Vermont"	"50"	"Heroin"	"T40.1"	"2012"	"2012"	10	626011	Unreliable
	"Vermont"	"50"	"Heroin"	"T40.1"	"2013"	"2013"	20	626630	3.2
	"Vermont"	"50"	"Heroin"	"T40.1"	"2014"	"2014"	33	626562	5.3
	"Vermont"	"50"	"Heroin"	"T40.1"	"2015"	"2015"	33	626042	5.3
	"Vermont"	"50"	"Heroin"	"T40.1"	"2016"	"2016"	45	624594	7.2
	"Vermont"	"50"	"Heroin"	"T40.1"	"2017"	"2017"	41	623657	6.6
	"Vermont"	"50"	"Other opioids"	"T40.2"	"1999"	"1999"	Suppressed	604683	Suppressed
	"Vermont"	"50"	"Other opioids"	"T40.2"	"2000"	"2000"	15	608827	Unreliable
	"Vermont"	"50"	"Other opioids"	"T40.2"	"2001"	"2001"	18	612223	Unreliable
	"Vermont"	"50"	"Other opioids"	"T40.2"	"2002"	"2002"	19	615442	Unreliable
	"Vermont"	"50"	"Other opioids"	"T40.2"	"2003"	"2003"	30	617858	4.9
	"Vermont"	"50"	"Other opioids"	"T40.2"	"2004"	"2004"	24	619920	3.9
	"Vermont"	"50"	"Other opioids"	"T40.2"	"2005"	"2005"	17	621215	Unreliable
	"Vermont"	"50"	"Other opioids"	"T40.2"	"2006"	"2006"	24	622892	3.9
	"Vermont"	"50"	"Other opioids"	"T40.2"	"2007"	"2007"	28	623481	4.5
	"Vermont"	"50"	"Other opioids"	"T40.2"	"2008"	"2008"	32	624151	5.1
	"Vermont"	"50"	"Other opioids"	"T40.2"	"2009"	"2009"	23	624817	3.7
	"Vermont"	"50"	"Other opioids"	"T40.2"	"2010"	"2010"	27	625741	4.3
	"Vermont"	"50"	"Other opioids"	"T40.2"	"2011"	"2011"	30	626431	4.8
	"Vermont"	"50"	"Other opioids"	"T40.2"	"2012"	"2012"	27	626011	4.3
	"Vermont"	"50"	"Other opioids"	"T40.2"	"2013"	"2013"	37	626630	5.9
	"Vermont"	"50"	"Other opioids"	"T40.2"	"2014"	"2014"	21	626562	3.4
	"Vermont"	"50"	"Other opioids"	"T40.2"	"2015"	"2015"	25	626042	4.0
	"Vermont"	"50"	"Other opioids"	"T40.2"	"2016"	"2016"	23	624594	3.7
	"Vermont"	"50"	"Other opioids"	"T40.2"	"2017"	"2017"	27	623657	4.3
	"Vermont"	"50"	"Methadone"	"T40.3"	"1999"	"1999"	Suppressed	604683	Suppressed
	"Vermont"	"50"	"Methadone"	"T40.3"	"2000"	"2000"	Suppressed	608827	Suppressed
	"Vermont"	"50"	"Methadone"	"T40.3"	"2001"	"2001"	Suppressed	612223	Suppressed
	"Vermont"	"50"	"Methadone"	"T40.3"	"2002"	"2002"	Suppressed	615442	Suppressed
	"Vermont"	"50"	"Methadone"	"T40.3"	"2003"	"2003"	11	617858	Unreliable
	"Vermont"	"50"	"Methadone"	"T40.3"	"2004"	"2004"	Suppressed	619920	Suppressed
	"Vermont"	"50"	"Methadone"	"T40.3"	"2005"	"2005"	16	621215	Unreliable
	"Vermont"	"50"	"Methadone"	"T40.3"	"2006"	"2006"	27	622892	4.3
	"Vermont"	"50"	"Methadone"	"T40.3"	"2007"	"2007"	17	623481	Unreliable
	"Vermont"	"50"	"Methadone"	"T40.3"	"2008"	"2008"	17	624151	Unreliable
	"Vermont"	"50"	"Methadone"	"T40.3"	"2009"	"2009"	13	624817	Unreliable
	"Vermont"	"50"	"Methadone"	"T40.3"	"2010"	"2010"	Suppressed	625741	Suppressed
	"Vermont"	"50"	"Methadone"	"T40.3"	"2011"	"2011"	13	626431	Unreliable
	"Vermont"	"50"	"Methadone"	"T40.3"	"2012"	"2012"	17	626011	Unreliable
	"Vermont"	"50"	"Methadone"	"T40.3"	"2013"	"2013"	14	626630	Unreliable
	"Vermont"	"50"	"Methadone"	"T40.3"	"2014"	"2014"	Suppressed	626562	Suppressed
	"Vermont"	"50"	"Methadone"	"T40.3"	"2015"	"2015"	Suppressed	626042	Suppressed
	"Vermont"	"50"	"Methadone"	"T40.3"	"2016"	"2016"	13	624594	Unreliable
	"Vermont"	"50"	"Methadone"	"T40.3"	"2017"	"2017"	14	623657	Unreliable
	"Vermont"	"50"	"Other synthetic narcotics"	"T40.4"	"1999"	"1999"	Suppressed	604683	Suppressed
	"Vermont"	"50"	"Other synthetic narcotics"	"T40.4"	"2000"	"2000"	Suppressed	608827	Suppressed
	"Vermont"	"50"	"Other synthetic narcotics"	"T40.4"	"2001"	"2001"	Suppressed	612223	Suppressed
	"Vermont"	"50"	"Other synthetic narcotics"	"T40.4"	"2002"	"2002"	Suppressed	615442	Suppressed
	"Vermont"	"50"	"Other synthetic narcotics"	"T40.4"	"2003"	"2003"	10	617858	Unreliable
	"Vermont"	"50"	"Other synthetic narcotics"	"T40.4"	"2004"	"2004"	11	619920	Unreliable
	"Vermont"	"50"	"Other synthetic narcotics"	"T40.4"	"2005"	"2005"	Suppressed	621215	Suppressed
	"Vermont"	"50"	"Other synthetic narcotics"	"T40.4"	"2006"	"2006"	15	622892	Unreliable
	"Vermont"	"50"	"Other synthetic narcotics"	"T40.4"	"2007"	"2007"	15	623481	Unreliable
	"Vermont"	"50"	"Other synthetic narcotics"	"T40.4"	"2008"	"2008"	14	624151	Unreliable
	"Vermont"	"50"	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	Suppressed	624817	Suppressed
	"Vermont"	"50"	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	Suppressed	625741	Suppressed
	"Vermont"	"50"	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	12	626431	Unreliable
	"Vermont"	"50"	"Other synthetic narcotics"	"T40.4"	"2012"	"2012"	Suppressed	626011	Suppressed
	"Vermont"	"50"	"Other synthetic narcotics"	"T40.4"	"2013"	"2013"	17	626630	Unreliable
	"Vermont"	"50"	"Other synthetic narcotics"	"T40.4"	"2014"	"2014"	21	626562	3.4
	"Vermont"	"50"	"Other synthetic narcotics"	"T40.4"	"2015"	"2015"	33	626042	5.3
	"Vermont"	"50"	"Other synthetic narcotics"	"T40.4"	"2016"	"2016"	53	624594	8.5
	"Vermont"	"50"	"Other synthetic narcotics"	"T40.4"	"2017"	"2017"	77	623657	12.3
	"Virginia"	"51"	"Heroin"	"T40.1"	"1999"	"1999"	65	7000174	0.9
	"Virginia"	"51"	"Heroin"	"T40.1"	"2000"	"2000"	64	7078515	0.9
	"Virginia"	"51"	"Heroin"	"T40.1"	"2001"	"2001"	89	7198362	1.2
	"Virginia"	"51"	"Heroin"	"T40.1"	"2002"	"2002"	89	7286873	1.2
	"Virginia"	"51"	"Heroin"	"T40.1"	"2003"	"2003"	90	7366977	1.2
	"Virginia"	"51"	"Heroin"	"T40.1"	"2004"	"2004"	67	7475575	0.9
	"Virginia"	"51"	"Heroin"	"T40.1"	"2005"	"2005"	61	7577105	0.8
	"Virginia"	"51"	"Heroin"	"T40.1"	"2006"	"2006"	71	7673725	0.9
	"Virginia"	"51"	"Heroin"	"T40.1"	"2007"	"2007"	95	7751000	1.2
	"Virginia"	"51"	"Heroin"	"T40.1"	"2008"	"2008"	87	7833496	1.1
	"Virginia"	"51"	"Heroin"	"T40.1"	"2009"	"2009"	104	7925937	1.3
	"Virginia"	"51"	"Heroin"	"T40.1"	"2010"	"2010"	45	8001024	0.6
	"Virginia"	"51"	"Heroin"	"T40.1"	"2011"	"2011"	103	8096604	1.3
	"Virginia"	"51"	"Heroin"	"T40.1"	"2012"	"2012"	121	8185867	1.5
	"Virginia"	"51"	"Heroin"	"T40.1"	"2013"	"2013"	206	8260405	2.5
	"Virginia"	"51"	"Heroin"	"T40.1"	"2014"	"2014"	253	8326289	3.0
	"Virginia"	"51"	"Heroin"	"T40.1"	"2015"	"2015"	353	8382993	4.2
	"Virginia"	"51"	"Heroin"	"T40.1"	"2016"	"2016"	450	8411808	5.3
	"Virginia"	"51"	"Heroin"	"T40.1"	"2017"	"2017"	556	8470020	6.6
	"Virginia"	"51"	"Other opioids"	"T40.2"	"1999"	"1999"	108	7000174	1.5
	"Virginia"	"51"	"Other opioids"	"T40.2"	"2000"	"2000"	104	7078515	1.5
	"Virginia"	"51"	"Other opioids"	"T40.2"	"2001"	"2001"	140	7198362	1.9
	"Virginia"	"51"	"Other opioids"	"T40.2"	"2002"	"2002"	143	7286873	2.0
	"Virginia"	"51"	"Other opioids"	"T40.2"	"2003"	"2003"	144	7366977	2.0
	"Virginia"	"51"	"Other opioids"	"T40.2"	"2004"	"2004"	179	7475575	2.4
	"Virginia"	"51"	"Other opioids"	"T40.2"	"2005"	"2005"	156	7577105	2.1
	"Virginia"	"51"	"Other opioids"	"T40.2"	"2006"	"2006"	168	7673725	2.2
	"Virginia"	"51"	"Other opioids"	"T40.2"	"2007"	"2007"	216	7751000	2.8
	"Virginia"	"51"	"Other opioids"	"T40.2"	"2008"	"2008"	216	7833496	2.8
	"Virginia"	"51"	"Other opioids"	"T40.2"	"2009"	"2009"	209	7925937	2.6
	"Virginia"	"51"	"Other opioids"	"T40.2"	"2010"	"2010"	196	8001024	2.4
	"Virginia"	"51"	"Other opioids"	"T40.2"	"2011"	"2011"	319	8096604	3.9
	"Virginia"	"51"	"Other opioids"	"T40.2"	"2012"	"2012"	276	8185867	3.4
	"Virginia"	"51"	"Other opioids"	"T40.2"	"2013"	"2013"	297	8260405	3.6
	"Virginia"	"51"	"Other opioids"	"T40.2"	"2014"	"2014"	323	8326289	3.9
	"Virginia"	"51"	"Other opioids"	"T40.2"	"2015"	"2015"	276	8382993	3.3
	"Virginia"	"51"	"Other opioids"	"T40.2"	"2016"	"2016"	343	8411808	4.1
	"Virginia"	"51"	"Other opioids"	"T40.2"	"2017"	"2017"	336	8470020	4.0
	"Virginia"	"51"	"Methadone"	"T40.3"	"1999"	"1999"	20	7000174	0.3
	"Virginia"	"51"	"Methadone"	"T40.3"	"2000"	"2000"	37	7078515	0.5
	"Virginia"	"51"	"Methadone"	"T40.3"	"2001"	"2001"	74	7198362	1.0
	"Virginia"	"51"	"Methadone"	"T40.3"	"2002"	"2002"	90	7286873	1.2
	"Virginia"	"51"	"Methadone"	"T40.3"	"2003"	"2003"	112	7366977	1.5
	"Virginia"	"51"	"Methadone"	"T40.3"	"2004"	"2004"	114	7475575	1.5
	"Virginia"	"51"	"Methadone"	"T40.3"	"2005"	"2005"	121	7577105	1.6
	"Virginia"	"51"	"Methadone"	"T40.3"	"2006"	"2006"	113	7673725	1.5
	"Virginia"	"51"	"Methadone"	"T40.3"	"2007"	"2007"	142	7751000	1.8
	"Virginia"	"51"	"Methadone"	"T40.3"	"2008"	"2008"	139	7833496	1.8
	"Virginia"	"51"	"Methadone"	"T40.3"	"2009"	"2009"	126	7925937	1.6
	"Virginia"	"51"	"Methadone"	"T40.3"	"2010"	"2010"	108	8001024	1.3
	"Virginia"	"51"	"Methadone"	"T40.3"	"2011"	"2011"	156	8096604	1.9
	"Virginia"	"51"	"Methadone"	"T40.3"	"2012"	"2012"	104	8185867	1.3
	"Virginia"	"51"	"Methadone"	"T40.3"	"2013"	"2013"	96	8260405	1.2
	"Virginia"	"51"	"Methadone"	"T40.3"	"2014"	"2014"	105	8326289	1.3
	"Virginia"	"51"	"Methadone"	"T40.3"	"2015"	"2015"	67	8382993	0.8
	"Virginia"	"51"	"Methadone"	"T40.3"	"2016"	"2016"	77	8411808	0.9
	"Virginia"	"51"	"Methadone"	"T40.3"	"2017"	"2017"	83	8470020	1.0
	"Virginia"	"51"	"Other synthetic narcotics"	"T40.4"	"1999"	"1999"	21	7000174	0.3
	"Virginia"	"51"	"Other synthetic narcotics"	"T40.4"	"2000"	"2000"	26	7078515	0.4
	"Virginia"	"51"	"Other synthetic narcotics"	"T40.4"	"2001"	"2001"	31	7198362	0.4
	"Virginia"	"51"	"Other synthetic narcotics"	"T40.4"	"2002"	"2002"	49	7286873	0.7
	"Virginia"	"51"	"Other synthetic narcotics"	"T40.4"	"2003"	"2003"	44	7366977	0.6
	"Virginia"	"51"	"Other synthetic narcotics"	"T40.4"	"2004"	"2004"	62	7475575	0.8
	"Virginia"	"51"	"Other synthetic narcotics"	"T40.4"	"2005"	"2005"	42	7577105	0.6
	"Virginia"	"51"	"Other synthetic narcotics"	"T40.4"	"2006"	"2006"	63	7673725	0.8
	"Virginia"	"51"	"Other synthetic narcotics"	"T40.4"	"2007"	"2007"	68	7751000	0.9
	"Virginia"	"51"	"Other synthetic narcotics"	"T40.4"	"2008"	"2008"	89	7833496	1.1
	"Virginia"	"51"	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	80	7925937	1.0
	"Virginia"	"51"	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	87	8001024	1.1
	"Virginia"	"51"	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	77	8096604	1.0
